CUSTOMER_ID,BRANCH_CODE,CITY,TXN_DATE,TXN_TIMESTAMP,AMOUNT,TXN_TYPE
CUST1992,B017,Mumbai,2024-02-05,2024-02-05 08:02:00,32204.83,EMI
CUST1939,B003,Chennai,2024-02-06,2024-02-06 18:55:00,46681.99,CREDIT
CUST1035,B010,Chennai,2024-04-18,2024-04-18 04:11:00,11346.4,CREDIT
CUST1027,B008,Hyderabad,2024-01-25,2024-01-25 20:03:00,36475.06,EMI
CUST1854,B004,Chennai,2024-02-21,2024-02-21 00:08:00,219.62,BILL
CUST1962,B007,Hyderabad,2024-05-12,2024-05-12 10:19:00,25947.72,TRANSFER
CUST1653,B007,Bangalore,2024-01-02,2024-01-02 13:37:00,49979.49,BILL
CUST1666,B007,Hyderabad,2024-03-06,2024-03-06 07:14:00,8251.03,EMI
CUST1817,B011,Chennai,2024-01-12,2024-01-12 23:39:00,49666.74,TRANSFER
CUST1084,B016,Mumbai,2024-02-26,2024-02-26 11:13:00,32150.74,TRANSFER
CUST1776,B018,Bangalore,2024-02-05,2024-02-05 02:52:00,23087.09,EMI
CUST1614,B015,Bangalore,2024-06-27,2024-06-27 00:37:00,43164.29,CREDIT
CUST1183,B015,Delhi,2024-05-02,2024-05-02 17:02:00,13330.36,DEBIT
CUST1837,B020,Mumbai,2024-04-18,2024-04-18 21:39:00,12106.56,DEBIT
CUST1647,B020,Bangalore,2024-01-17,2024-01-17 11:02:00,40651.32,TRANSFER
CUST1585,B007,Chennai,2024-01-18,2024-01-18 01:17:00,20375.52,BILL
CUST1782,B011,Chennai,2024-05-27,2024-05-27 13:48:00,15524.88,CREDIT
CUST1566,B006,Hyderabad,2024-03-03,2024-03-03 04:50:00,49655.56,BILL
CUST1864,B012,Mumbai,2024-02-22,2024-02-22 16:22:00,6039.9,TRANSFER
CUST1884,B013,Mumbai,2024-02-26,2024-02-26 19:42:00,16063.42,BILL
CUST1728,B006,Hyderabad,2024-06-07,2024-06-07 12:07:00,17304.48,EMI
CUST1403,B012,Chennai,2024-05-26,2024-05-26 17:10:00,27530.52,BILL
CUST1600,B015,Hyderabad,2024-04-28,2024-04-28 20:34:00,4956.64,TRANSFER
CUST1732,B018,Hyderabad,2024-03-04,2024-03-04 01:19:00,26666.53,EMI
CUST1819,B017,Bangalore,2024-01-15,2024-01-15 21:18:00,49253.08,CREDIT
CUST1489,B002,Delhi,2024-05-06,2024-05-06 21:46:00,632.94,TRANSFER
CUST1227,B014,Delhi,2024-01-27,2024-01-27 20:01:00,38342.78,BILL
CUST1343,B005,Hyderabad,2024-01-17,2024-01-17 14:02:00,3565.57,BILL
CUST1341,B010,Chennai,2024-04-12,2024-04-12 16:37:00,29362.02,TRANSFER
CUST1358,B012,Hyderabad,2024-05-22,2024-05-22 05:49:00,47377.75,CREDIT
CUST1533,B005,Hyderabad,2024-04-14,2024-04-14 11:01:00,22402.81,DEBIT
CUST1765,B016,Chennai,2024-04-12,2024-04-12 21:54:00,28381.5,EMI
CUST1185,B017,Delhi,2024-04-13,2024-04-13 11:51:00,17634.06,DEBIT
CUST1023,B012,Bangalore,2024-01-22,2024-01-22 00:53:00,30597.94,BILL
CUST1950,B015,Chennai,2024-04-02,2024-04-02 01:06:00,28193.41,CREDIT
CUST1193,B009,Bangalore,2024-05-01,2024-05-01 22:12:00,22718.22,CREDIT
CUST1408,B007,Chennai,2024-03-04,2024-03-04 01:13:00,13481.97,TRANSFER
CUST1970,B012,Mumbai,2024-01-20,2024-01-20 03:42:00,3862.28,EMI
CUST1058,B008,Mumbai,2024-05-09,2024-05-09 20:50:00,28258.19,CREDIT
CUST1715,B018,Delhi,2024-02-04,2024-02-04 17:45:00,10998.33,CREDIT
CUST1606,B007,Delhi,2024-02-12,2024-02-12 23:48:00,3588.74,CREDIT
CUST1167,B009,Delhi,2024-01-23,2024-01-23 21:31:00,27430.13,DEBIT
CUST1803,B001,Chennai,2024-05-01,2024-05-01 17:55:00,3896.28,CREDIT
CUST1791,B020,Delhi,2024-05-08,2024-05-08 11:28:00,43233.77,DEBIT
CUST1735,B003,Mumbai,2024-06-20,2024-06-20 15:00:00,36703.72,DEBIT
CUST1226,B005,Hyderabad,2024-01-22,2024-01-22 10:36:00,43670.09,CREDIT
CUST1988,B006,Hyderabad,2024-01-20,2024-01-20 03:00:00,30680.52,EMI
CUST1002,B011,Chennai,2024-06-26,2024-06-26 02:02:00,44565.35,BILL
CUST1308,B013,Delhi,2024-01-03,2024-01-03 07:29:00,31169.26,BILL
CUST1610,B012,Delhi,2024-04-20,2024-04-20 18:01:00,10516.96,CREDIT
CUST1128,B017,Delhi,2024-06-12,2024-06-12 04:36:00,6794.11,TRANSFER
CUST1671,B010,Hyderabad,2024-02-04,2024-02-04 04:42:00,40316.4,CREDIT
CUST1506,B008,Delhi,2024-05-19,2024-05-19 09:34:00,26244.48,BILL
CUST1685,B014,Mumbai,2024-02-20,2024-02-20 10:54:00,13247.77,EMI
CUST1083,B007,Delhi,2024-02-22,2024-02-22 16:05:00,33567.43,CREDIT
CUST1367,B009,Hyderabad,2024-01-31,2024-01-31 18:06:00,43505.73,EMI
CUST1265,B018,Hyderabad,2024-05-27,2024-05-27 09:03:00,49900.09,CREDIT
CUST1019,B019,Bangalore,2024-06-21,2024-06-21 11:02:00,31085.14,DEBIT
CUST1371,B005,Chennai,2024-04-18,2024-04-18 15:44:00,15590.14,BILL
CUST1581,B006,Bangalore,2024-04-29,2024-04-29 07:39:00,31949.29,EMI
CUST1526,B013,Bangalore,2024-04-18,2024-04-18 20:48:00,35730.63,CREDIT
CUST1652,B014,Mumbai,2024-06-11,2024-06-11 17:16:00,36916.34,DEBIT
CUST1436,B019,Mumbai,2024-01-04,2024-01-04 20:19:00,49268.99,TRANSFER
CUST1779,B016,Delhi,2024-02-27,2024-02-27 10:45:00,21636.96,EMI
CUST1778,B012,Mumbai,2024-02-09,2024-02-09 19:46:00,45814.26,CREDIT
CUST1239,B018,Mumbai,2024-05-17,2024-05-17 15:45:00,35971.49,BILL
CUST1015,B005,Delhi,2024-06-21,2024-06-21 11:30:00,30743.9,DEBIT
CUST1361,B013,Chennai,2024-03-04,2024-03-04 13:22:00,47339.3,EMI
CUST1012,B007,Delhi,2024-01-28,2024-01-28 03:18:00,19884.26,EMI
CUST1771,B011,Hyderabad,2024-03-26,2024-03-26 21:47:00,11878.11,BILL
CUST1664,B010,Chennai,2024-05-01,2024-05-01 19:04:00,31778.54,TRANSFER
CUST1128,B006,Bangalore,2024-02-17,2024-02-17 19:03:00,41097.29,BILL
CUST1883,B007,Mumbai,2024-01-12,2024-01-12 13:12:00,10688.27,BILL
CUST1548,B008,Chennai,2024-02-13,2024-02-13 13:42:00,21400.78,EMI
CUST1842,B002,Mumbai,2024-01-02,2024-01-02 13:26:00,2261.83,CREDIT
CUST1999,B016,Hyderabad,2024-05-12,2024-05-12 14:22:00,34757.3,EMI
CUST1240,B018,Bangalore,2024-06-03,2024-06-03 23:33:00,1036.42,CREDIT
CUST1821,B019,Bangalore,2024-06-22,2024-06-22 09:57:00,20639.95,EMI
CUST1258,B012,Hyderabad,2024-05-10,2024-05-10 07:12:00,20859.85,CREDIT
CUST1801,B001,Hyderabad,2024-04-19,2024-04-19 04:08:00,11283.4,BILL
CUST1479,B007,Chennai,2024-05-05,2024-05-05 13:56:00,11814.9,EMI
CUST1934,B009,Bangalore,2024-02-20,2024-02-20 17:05:00,39915.69,DEBIT
CUST1807,B006,Mumbai,2024-01-22,2024-01-22 15:59:00,559.14,BILL
CUST1004,B009,Mumbai,2024-05-08,2024-05-08 10:55:00,46795.35,EMI
CUST1375,B015,Hyderabad,2024-01-17,2024-01-17 11:08:00,27778.91,TRANSFER
CUST1177,B007,Delhi,2024-04-03,2024-04-03 19:08:00,25100.87,BILL
CUST1451,B019,Hyderabad,2024-02-15,2024-02-15 23:11:00,21612.52,CREDIT
CUST1524,B010,Chennai,2024-05-10,2024-05-10 07:22:00,6949.98,BILL
CUST1163,B020,Chennai,2024-02-22,2024-02-22 06:36:00,3550.98,BILL
CUST1707,B004,Hyderabad,2024-05-21,2024-05-21 05:21:00,5546.16,DEBIT
CUST1156,B020,Bangalore,2024-02-27,2024-02-27 17:56:00,19291.68,CREDIT
CUST1166,B011,Mumbai,2024-03-25,2024-03-25 08:45:00,26692.82,BILL
CUST1150,B011,Delhi,2024-01-29,2024-01-29 14:26:00,25632.2,CREDIT
CUST1299,B008,Mumbai,2024-02-10,2024-02-10 16:51:00,26144.31,DEBIT
CUST1744,B009,Chennai,2024-06-20,2024-06-20 19:39:00,21076.14,EMI
CUST1379,B019,Delhi,2024-01-01,2024-01-01 05:48:00,36564.64,TRANSFER
CUST1084,B011,Hyderabad,2024-01-22,2024-01-22 18:30:00,8551.22,EMI
CUST1827,B002,Chennai,2024-06-10,2024-06-10 02:34:00,47965.94,TRANSFER
CUST1018,B008,Delhi,2024-05-08,2024-05-08 17:06:00,4372.55,EMI
CUST1294,B007,Bangalore,2024-06-25,2024-06-25 11:05:00,46821.58,CREDIT
CUST1169,B003,Delhi,2024-03-28,2024-03-28 10:57:00,23047.62,CREDIT
CUST1770,B012,Bangalore,2024-05-21,2024-05-21 20:01:00,13673.2,EMI
CUST1962,B012,Bangalore,2024-01-09,2024-01-09 18:49:00,29495.57,CREDIT
CUST1954,B014,Delhi,2024-03-13,2024-03-13 10:07:00,37648.1,CREDIT
CUST1078,B010,Chennai,2024-05-26,2024-05-26 22:50:00,30379.61,CREDIT
CUST1388,B010,Chennai,2024-04-07,2024-04-07 03:30:00,27547.52,BILL
CUST1580,B004,Delhi,2024-02-08,2024-02-08 15:35:00,48275.95,DEBIT
CUST1401,B002,Chennai,2024-01-13,2024-01-13 03:14:00,6025.62,DEBIT
CUST1021,B009,Mumbai,2024-03-31,2024-03-31 22:35:00,15342.47,TRANSFER
CUST1454,B009,Delhi,2024-06-15,2024-06-15 00:20:00,3679.38,CREDIT
CUST1026,B005,Mumbai,2024-03-22,2024-03-22 06:26:00,22834.98,BILL
CUST1975,B006,Hyderabad,2024-05-19,2024-05-19 18:12:00,29376.68,CREDIT
CUST1746,B003,Mumbai,2024-04-17,2024-04-17 21:03:00,1533.87,DEBIT
CUST1016,B020,Bangalore,2024-05-01,2024-05-01 21:42:00,29267.85,DEBIT
CUST1715,B004,Chennai,2024-01-24,2024-01-24 13:30:00,25374.12,EMI
CUST1587,B011,Bangalore,2024-02-02,2024-02-02 21:09:00,3385.69,CREDIT
CUST1655,B013,Mumbai,2024-02-14,2024-02-14 11:37:00,46793.08,TRANSFER
CUST1633,B001,Hyderabad,2024-04-11,2024-04-11 23:11:00,17861.09,CREDIT
CUST1099,B001,Bangalore,2024-03-31,2024-03-31 03:45:00,42168.44,DEBIT
CUST1958,B003,Chennai,2024-02-10,2024-02-10 20:47:00,33340.0,BILL
CUST1983,B013,Bangalore,2024-04-26,2024-04-26 02:11:00,42258.61,BILL
CUST1928,B010,Mumbai,2024-05-30,2024-05-30 01:22:00,45340.5,TRANSFER
CUST1414,B013,Bangalore,2024-02-27,2024-02-27 18:36:00,12559.13,CREDIT
CUST1456,B006,Hyderabad,2024-02-13,2024-02-13 12:34:00,10912.29,TRANSFER
CUST1879,B005,Bangalore,2024-03-29,2024-03-29 22:54:00,9324.89,TRANSFER
CUST1264,B012,Bangalore,2024-01-26,2024-01-26 03:54:00,23608.0,TRANSFER
CUST1233,B013,Delhi,2024-05-04,2024-05-04 19:32:00,30175.66,EMI
CUST1795,B007,Bangalore,2024-05-14,2024-05-14 06:10:00,5436.48,BILL
CUST1874,B017,Chennai,2024-05-29,2024-05-29 22:35:00,11031.44,BILL
CUST1643,B006,Delhi,2024-01-30,2024-01-30 22:08:00,5039.43,DEBIT
CUST1767,B002,Bangalore,2024-06-09,2024-06-09 16:45:00,5731.72,EMI
CUST1150,B008,Delhi,2024-01-27,2024-01-27 04:37:00,28035.97,TRANSFER
CUST1399,B006,Chennai,2024-06-27,2024-06-27 07:31:00,27393.96,TRANSFER
CUST1395,B003,Bangalore,2024-06-19,2024-06-19 20:37:00,30957.98,EMI
CUST1357,B010,Mumbai,2024-06-01,2024-06-01 10:41:00,373.84,TRANSFER
CUST1999,B014,Delhi,2024-03-28,2024-03-28 14:54:00,1514.65,DEBIT
CUST1511,B008,Bangalore,2024-04-12,2024-04-12 21:53:00,25074.24,EMI
CUST1414,B019,Hyderabad,2024-06-19,2024-06-19 04:35:00,31112.04,EMI
CUST1535,B011,Hyderabad,2024-05-07,2024-05-07 07:13:00,46360.79,TRANSFER
CUST1477,B013,Delhi,2024-03-29,2024-03-29 01:19:00,44747.07,CREDIT
CUST1743,B010,Delhi,2024-02-27,2024-02-27 02:07:00,34784.14,EMI
CUST1964,B011,Mumbai,2024-04-11,2024-04-11 21:45:00,44232.92,TRANSFER
CUST1549,B014,Delhi,2024-02-14,2024-02-14 04:25:00,45380.4,BILL
CUST1899,B018,Hyderabad,2024-04-07,2024-04-07 11:51:00,37248.85,DEBIT
CUST1432,B017,Bangalore,2024-02-19,2024-02-19 22:15:00,24268.61,TRANSFER
CUST1056,B019,Mumbai,2024-06-22,2024-06-22 11:13:00,48396.07,CREDIT
CUST1813,B008,Hyderabad,2024-06-02,2024-06-02 11:22:00,42434.41,TRANSFER
CUST1802,B012,Hyderabad,2024-04-27,2024-04-27 21:47:00,37398.83,DEBIT
CUST1775,B009,Delhi,2024-06-18,2024-06-18 01:16:00,32166.93,EMI
CUST1494,B008,Bangalore,2024-01-12,2024-01-12 19:05:00,403.25,EMI
CUST1530,B002,Chennai,2024-06-14,2024-06-14 19:54:00,3095.21,TRANSFER
CUST1113,B010,Bangalore,2024-01-05,2024-01-05 19:25:00,15541.42,EMI
CUST1511,B012,Bangalore,2024-03-21,2024-03-21 00:02:00,8825.95,DEBIT
CUST1502,B007,Chennai,2024-01-14,2024-01-14 05:09:00,30197.3,CREDIT
CUST1592,B004,Bangalore,2024-06-20,2024-06-20 17:00:00,42233.12,DEBIT
CUST1326,B002,Bangalore,2024-03-07,2024-03-07 05:02:00,24543.11,TRANSFER
CUST1089,B003,Hyderabad,2024-05-02,2024-05-02 23:21:00,10709.09,BILL
CUST1911,B011,Hyderabad,2024-04-13,2024-04-13 06:36:00,11705.94,TRANSFER
CUST1158,B002,Mumbai,2024-02-16,2024-02-16 16:10:00,24330.29,TRANSFER
CUST1831,B015,Delhi,2024-01-31,2024-01-31 13:56:00,397.62,EMI
CUST1188,B004,Delhi,2024-04-28,2024-04-28 23:07:00,5925.78,CREDIT
CUST1600,B012,Mumbai,2024-04-14,2024-04-14 13:39:00,12107.36,EMI
CUST1103,B001,Chennai,2024-06-17,2024-06-17 18:13:00,19544.12,TRANSFER
CUST1215,B014,Delhi,2024-03-16,2024-03-16 12:25:00,14479.09,DEBIT
CUST1583,B018,Chennai,2024-02-17,2024-02-17 05:27:00,31232.17,DEBIT
CUST1027,B010,Hyderabad,2024-06-08,2024-06-08 16:53:00,38590.68,DEBIT
CUST1775,B014,Chennai,2024-02-18,2024-02-18 08:36:00,5795.56,DEBIT
CUST1226,B012,Chennai,2024-06-16,2024-06-16 07:14:00,2416.47,EMI
CUST1536,B003,Delhi,2024-05-12,2024-05-12 11:13:00,4830.73,EMI
CUST1878,B011,Mumbai,2024-03-23,2024-03-23 08:12:00,40694.26,CREDIT
CUST1177,B002,Delhi,2024-05-24,2024-05-24 10:00:00,39377.95,TRANSFER
CUST1626,B013,Hyderabad,2024-02-16,2024-02-16 14:04:00,33197.57,TRANSFER
CUST1063,B003,Chennai,2024-06-11,2024-06-11 22:04:00,10682.45,DEBIT
CUST1911,B010,Chennai,2024-06-12,2024-06-12 00:09:00,39522.08,DEBIT
CUST1655,B010,Delhi,2024-04-04,2024-04-04 11:12:00,15150.83,DEBIT
CUST1653,B004,Delhi,2024-03-27,2024-03-27 10:36:00,6417.21,EMI
CUST1591,B008,Delhi,2024-04-30,2024-04-30 01:57:00,14930.84,TRANSFER
CUST1443,B017,Delhi,2024-05-27,2024-05-27 11:00:00,7878.27,CREDIT
CUST1541,B018,Delhi,2024-05-31,2024-05-31 06:51:00,41236.74,CREDIT
CUST1064,B018,Hyderabad,2024-05-22,2024-05-22 07:02:00,40701.86,EMI
CUST1914,B014,Delhi,2024-06-13,2024-06-13 19:00:00,39062.9,EMI
CUST1255,B018,Chennai,2024-06-21,2024-06-21 10:45:00,4894.49,TRANSFER
CUST1633,B013,Bangalore,2024-04-11,2024-04-11 20:56:00,14535.11,CREDIT
CUST1856,B018,Bangalore,2024-01-02,2024-01-02 14:51:00,2700.13,BILL
CUST1398,B013,Bangalore,2024-04-14,2024-04-14 04:45:00,917.48,BILL
CUST1979,B007,Delhi,2024-03-25,2024-03-25 01:47:00,37355.93,TRANSFER
CUST1471,B008,Delhi,2024-02-11,2024-02-11 23:02:00,14864.25,TRANSFER
CUST1348,B001,Bangalore,2024-01-11,2024-01-11 10:49:00,36962.3,DEBIT
CUST1441,B015,Bangalore,2024-01-24,2024-01-24 07:19:00,26865.7,DEBIT
CUST1283,B014,Chennai,2024-02-11,2024-02-11 07:47:00,9783.65,BILL
CUST1291,B007,Bangalore,2024-01-18,2024-01-18 09:21:00,4484.5,CREDIT
CUST1598,B019,Hyderabad,2024-01-01,2024-01-01 04:40:00,18323.57,CREDIT
CUST1344,B008,Mumbai,2024-06-20,2024-06-20 00:01:00,7703.1,BILL
CUST1089,B014,Mumbai,2024-05-15,2024-05-15 18:39:00,15914.91,BILL
CUST1213,B013,Mumbai,2024-03-15,2024-03-15 09:24:00,29672.69,DEBIT
CUST1206,B009,Mumbai,2024-03-15,2024-03-15 19:59:00,42940.17,BILL
CUST1271,B017,Mumbai,2024-02-18,2024-02-18 23:56:00,29508.22,BILL
CUST1373,B007,Mumbai,2024-01-06,2024-01-06 09:03:00,34372.59,CREDIT
CUST1041,B002,Hyderabad,2024-06-05,2024-06-05 09:36:00,1921.6,TRANSFER
CUST1623,B011,Delhi,2024-02-09,2024-02-09 16:33:00,47043.67,TRANSFER
CUST1903,B013,Mumbai,2024-03-24,2024-03-24 12:22:00,33358.2,CREDIT
CUST1442,B019,Mumbai,2024-02-10,2024-02-10 14:30:00,43221.12,BILL
CUST1188,B018,Delhi,2024-06-22,2024-06-22 22:04:00,33812.64,BILL
CUST1242,B005,Delhi,2024-01-17,2024-01-17 06:46:00,26504.26,TRANSFER
CUST1889,B013,Mumbai,2024-02-28,2024-02-28 23:59:00,28099.47,EMI
CUST1972,B020,Hyderabad,2024-04-28,2024-04-28 19:54:00,21510.89,CREDIT
CUST1194,B005,Hyderabad,2024-06-10,2024-06-10 21:28:00,40982.92,CREDIT
CUST1495,B011,Bangalore,2024-03-22,2024-03-22 09:19:00,31376.6,DEBIT
CUST1924,B014,Hyderabad,2024-03-05,2024-03-05 11:32:00,30304.91,BILL
CUST1827,B006,Hyderabad,2024-06-19,2024-06-19 18:48:00,11324.79,TRANSFER
CUST1596,B016,Delhi,2024-06-21,2024-06-21 06:18:00,44638.59,DEBIT
CUST1786,B018,Chennai,2024-02-15,2024-02-15 00:56:00,40599.14,TRANSFER
CUST1905,B010,Mumbai,2024-06-13,2024-06-13 15:34:00,1755.66,CREDIT
CUST1100,B002,Chennai,2024-02-15,2024-02-15 01:25:00,21037.29,DEBIT
CUST1717,B017,Bangalore,2024-02-11,2024-02-11 11:21:00,17826.0,TRANSFER
CUST1258,B018,Delhi,2024-05-31,2024-05-31 11:14:00,20809.35,DEBIT
CUST1081,B001,Bangalore,2024-06-07,2024-06-07 20:24:00,31067.76,DEBIT
CUST1478,B016,Hyderabad,2024-03-10,2024-03-10 13:17:00,18776.51,BILL
CUST1987,B018,Mumbai,2024-01-20,2024-01-20 06:38:00,46865.45,CREDIT
CUST1684,B007,Hyderabad,2024-04-14,2024-04-14 19:46:00,39470.6,CREDIT
CUST1078,B010,Mumbai,2024-06-17,2024-06-17 20:43:00,10263.45,CREDIT
CUST1008,B002,Delhi,2024-03-23,2024-03-23 21:00:00,41806.74,CREDIT
CUST1483,B001,Hyderabad,2024-03-25,2024-03-25 23:26:00,19490.64,BILL
CUST1709,B002,Hyderabad,2024-03-25,2024-03-25 19:06:00,2627.22,BILL
CUST1785,B012,Mumbai,2024-06-13,2024-06-13 19:16:00,45834.44,EMI
CUST1240,B001,Hyderabad,2024-04-18,2024-04-18 05:19:00,17823.18,TRANSFER
CUST1569,B013,Bangalore,2024-03-22,2024-03-22 01:18:00,48364.01,CREDIT
CUST1997,B004,Bangalore,2024-01-04,2024-01-04 18:24:00,40161.4,DEBIT
CUST1313,B008,Delhi,2024-06-22,2024-06-22 16:44:00,31798.46,BILL
CUST1009,B020,Chennai,2024-01-07,2024-01-07 01:14:00,27131.29,BILL
CUST1484,B003,Delhi,2024-05-28,2024-05-28 23:57:00,33888.5,DEBIT
CUST1612,B018,Delhi,2024-01-28,2024-01-28 19:40:00,40076.87,EMI
CUST1624,B003,Chennai,2024-01-17,2024-01-17 02:24:00,36007.37,TRANSFER
CUST1804,B007,Mumbai,2024-05-01,2024-05-01 18:00:00,49944.97,EMI
CUST1098,B012,Hyderabad,2024-01-28,2024-01-28 07:15:00,11216.68,DEBIT
CUST1627,B015,Hyderabad,2024-04-27,2024-04-27 12:00:00,772.27,CREDIT
CUST1628,B020,Mumbai,2024-04-14,2024-04-14 02:43:00,43700.4,DEBIT
CUST1717,B002,Chennai,2024-01-27,2024-01-27 06:17:00,6674.78,CREDIT
CUST1551,B019,Mumbai,2024-05-13,2024-05-13 11:13:00,6104.26,DEBIT
CUST1081,B017,Hyderabad,2024-04-05,2024-04-05 16:00:00,33719.45,CREDIT
CUST1492,B003,Mumbai,2024-02-25,2024-02-25 18:52:00,15346.32,EMI
CUST1874,B005,Mumbai,2024-05-08,2024-05-08 01:08:00,10109.35,CREDIT
CUST1915,B011,Chennai,2024-06-15,2024-06-15 07:57:00,17956.88,BILL
CUST1161,B014,Delhi,2024-04-03,2024-04-03 23:30:00,44574.23,DEBIT
CUST1093,B009,Delhi,2024-02-11,2024-02-11 06:43:00,25561.64,CREDIT
CUST1643,B001,Hyderabad,2024-05-28,2024-05-28 09:40:00,49654.12,DEBIT
CUST1310,B003,Chennai,2024-05-02,2024-05-02 17:07:00,45387.99,EMI
CUST1975,B019,Chennai,2024-05-22,2024-05-22 10:02:00,45453.85,TRANSFER
CUST1494,B015,Delhi,2024-02-05,2024-02-05 07:11:00,6940.53,BILL
CUST1475,B015,Mumbai,2024-06-23,2024-06-23 11:10:00,48291.3,DEBIT
CUST1430,B003,Chennai,2024-05-09,2024-05-09 18:11:00,6733.17,TRANSFER
CUST1309,B005,Delhi,2024-01-16,2024-01-16 15:08:00,13766.38,EMI
CUST1035,B016,Bangalore,2024-01-24,2024-01-24 03:11:00,35692.4,CREDIT
CUST1607,B006,Bangalore,2024-03-10,2024-03-10 13:06:00,7028.14,CREDIT
CUST1849,B007,Chennai,2024-01-07,2024-01-07 03:20:00,43401.72,CREDIT
CUST1081,B005,Bangalore,2024-06-24,2024-06-24 00:41:00,3446.06,BILL
CUST1895,B003,Hyderabad,2024-01-05,2024-01-05 13:14:00,43057.58,EMI
CUST1398,B008,Chennai,2024-01-13,2024-01-13 13:04:00,19730.33,BILL
CUST1395,B012,Hyderabad,2024-05-04,2024-05-04 16:02:00,47855.44,CREDIT
CUST1394,B009,Mumbai,2024-04-25,2024-04-25 15:48:00,46035.85,TRANSFER
CUST1835,B012,Chennai,2024-02-05,2024-02-05 13:18:00,37598.6,DEBIT
CUST1172,B013,Hyderabad,2024-03-13,2024-03-13 00:11:00,41512.44,DEBIT
CUST1218,B020,Hyderabad,2024-04-09,2024-04-09 02:34:00,49535.32,BILL
CUST1877,B016,Mumbai,2024-06-02,2024-06-02 18:03:00,23479.36,DEBIT
CUST1009,B016,Mumbai,2024-02-29,2024-02-29 09:57:00,7766.69,DEBIT
CUST1033,B011,Bangalore,2024-04-02,2024-04-02 01:45:00,18456.15,EMI
CUST1569,B012,Chennai,2024-03-12,2024-03-12 15:22:00,24702.59,TRANSFER
CUST1747,B001,Chennai,2024-02-08,2024-02-08 02:54:00,26755.6,DEBIT
CUST1011,B018,Hyderabad,2024-02-16,2024-02-16 04:18:00,48547.16,TRANSFER
CUST1828,B004,Chennai,2024-04-14,2024-04-14 21:49:00,41171.26,CREDIT
CUST1199,B010,Hyderabad,2024-02-18,2024-02-18 21:26:00,46143.2,DEBIT
CUST1830,B016,Delhi,2024-01-20,2024-01-20 09:19:00,46914.19,TRANSFER
CUST1289,B008,Delhi,2024-03-04,2024-03-04 08:35:00,23640.82,CREDIT
CUST1076,B017,Mumbai,2024-03-02,2024-03-02 05:18:00,39848.7,CREDIT
CUST1606,B005,Chennai,2024-05-28,2024-05-28 01:53:00,24253.92,CREDIT
CUST1704,B017,Chennai,2024-06-11,2024-06-11 21:14:00,16765.62,DEBIT
CUST1269,B002,Mumbai,2024-02-27,2024-02-27 13:23:00,30527.38,BILL
CUST1940,B006,Delhi,2024-06-29,2024-06-29 08:23:00,2360.95,CREDIT
CUST1179,B007,Mumbai,2024-01-31,2024-01-31 12:03:00,19026.94,CREDIT
CUST1845,B016,Mumbai,2024-04-17,2024-04-17 10:50:00,5611.78,BILL
CUST1901,B015,Delhi,2024-01-16,2024-01-16 02:34:00,1183.69,CREDIT
CUST1156,B017,Bangalore,2024-05-15,2024-05-15 22:23:00,7102.11,CREDIT
CUST1771,B020,Delhi,2024-01-07,2024-01-07 21:58:00,33470.84,DEBIT
CUST1454,B004,Bangalore,2024-05-30,2024-05-30 05:41:00,29690.69,DEBIT
CUST1476,B009,Delhi,2024-01-27,2024-01-27 05:58:00,8397.25,DEBIT
CUST1036,B013,Delhi,2024-01-04,2024-01-04 03:48:00,31862.78,CREDIT
CUST1067,B017,Mumbai,2024-04-21,2024-04-21 08:14:00,3570.57,BILL
CUST1800,B014,Chennai,2024-02-01,2024-02-01 12:25:00,16111.79,TRANSFER
CUST1739,B013,Delhi,2024-02-04,2024-02-04 01:03:00,45954.68,EMI
CUST1875,B007,Mumbai,2024-05-11,2024-05-11 10:02:00,42481.19,TRANSFER
CUST1519,B020,Bangalore,2024-06-15,2024-06-15 05:08:00,48848.45,EMI
CUST1765,B003,Bangalore,2024-06-13,2024-06-13 04:26:00,15230.06,DEBIT
CUST1147,B016,Chennai,2024-03-11,2024-03-11 02:19:00,14587.23,DEBIT
CUST1267,B004,Hyderabad,2024-01-25,2024-01-25 20:36:00,40140.27,TRANSFER
CUST1207,B004,Bangalore,2024-05-04,2024-05-04 00:55:00,9988.19,DEBIT
CUST1053,B011,Mumbai,2024-04-15,2024-04-15 04:41:00,12362.81,CREDIT
CUST1454,B007,Bangalore,2024-02-16,2024-02-16 15:40:00,25320.1,BILL
CUST1769,B012,Mumbai,2024-04-21,2024-04-21 15:46:00,37958.91,BILL
CUST1235,B016,Mumbai,2024-03-13,2024-03-13 10:50:00,8163.01,EMI
CUST1279,B013,Mumbai,2024-02-18,2024-02-18 20:29:00,903.89,BILL
CUST1461,B002,Bangalore,2024-06-01,2024-06-01 02:30:00,12284.28,BILL
CUST1466,B013,Mumbai,2024-01-18,2024-01-18 23:22:00,340.12,BILL
CUST1451,B009,Mumbai,2024-03-10,2024-03-10 21:27:00,43846.54,CREDIT
CUST1839,B001,Mumbai,2024-02-26,2024-02-26 16:53:00,19897.13,CREDIT
CUST1337,B015,Chennai,2024-03-01,2024-03-01 11:28:00,28683.99,CREDIT
CUST1396,B010,Mumbai,2024-04-26,2024-04-26 10:12:00,3720.64,EMI
CUST1597,B002,Hyderabad,2024-03-27,2024-03-27 02:50:00,31930.33,DEBIT
CUST1393,B016,Mumbai,2024-02-11,2024-02-11 04:01:00,22224.3,TRANSFER
